1,380830.0
2,380603.0
3,380918.0
4,380893.0
5,380398.0
6,380456.0
7,380445.0
8,380305.0
9,380526.0
10,380735.0
11,380451.0
12,380117.0
13,379775.0
14,378834.0
15,379176.0
16,379804.0
17,379236.0
18,379509.0
19,379451.0
20,379365.0
21,379267.0
