1,31182.0
2,31150.0
3,31191.0
4,31182.0
5,31165.0
6,31158.0
7,31184.0
8,31174.0
9,31159.0
10,31179.0
11,31188.0
12,31140.0
13,31078.0
14,31120.0
15,31145.0
16,31235.0
17,31204.0
18,31137.0
19,31143.0
20,31115.0
21,31104.0
