time_ms,force_N
80,62.93908550301789
189,77.1500924296755
289,90.09336510835432
366,98.04899886411725
461,92.94109000200451
559,67.67950288425133
659,30.715650682643272
759,13.215929085280296
859,12.928617563865565
936,13.593220338983052
1031,14.344684736853829
1129,16.28860330965055
1229,17.044076705494554
1329,16.48860776409274
1411,15.766988128911558
1519,14.319294416356712
1602,13.185638878371456
1709,13.959820931423863
1809,14.910844339517585
1887,17.881957281899375
1982,36.22223212098265
2079,61.5666718635159
2179,81.2561972427003
2279,99.97019978173235
2378,110.01051248357426
2457,111.5161139446313
2552,115.97189246976549
2649,124.09501325196553
2749,129.52586917303282
2849,136.60754137063185
2949,144.94892982026326
3028,153.09788636717968
3123,164.26650927637587
3218,176.05919953673802
3318,186.9004209447872
3419,201.80186641127867
3519,218.73052851956615
3598,231.34016347802847
3709,243.86070959264126
3788,257.8645849573487
3899,271.7049822935923
3979,287.97260518051627
4089,308.2175995011025
4169,328.05055791888464
4279,343.3448851867525
4359,360.3033920577296
4468,381.4147753847525
4549,402.23840174614134
4659,421.3737945165817
4739,437.69531615403463
4849,449.0029176596361
4929,458.34076482772446
5039,471.03859774159787
5120,489.5445778302413
5229,509.53032361522537
5310,525.2589589968597
5419,538.9844317245373
5500,553.7718434709014
5609,570.222098487717
5690,589.2385576516182
5799,609.0443439720262
5880,626.1280206686118
5989,640.2829016236443
6070,653.1633666674092
6179,665.3770017149603
6279,678.3184926167621
6355,686.858549188178
6451,688.0723846856279
6548,671.6675649791756
6649,597.9861912292034
6749,465.16764293191386
6831,415.77901512283125
6939,417.96970979309117
7039,420.5047328448295
7116,422.1310496893027
7211,422.5586761397804
7310,422.8597964319918
7409,422.99209336510836
7509,413.57451168177465
7609,397.54787411746366
7687,389.3361099356333
7782,385.5444887413974
7879,382.2637920666385
7979,369.55794115681863
8079,356.1928328025123
8179,343.160471279984
8257,343.5315263146173
8352,347.835408360988
8449,349.99714915699684
8549,351.7815986993029
8649,356.3059756342012
8749,384.1805385420611
8828,437.2565535980757
8923,472.24174257778577
9019,488.7191696919754
9119,512.0992004276266
9219,537.560791999822
9319,561.6054255105905
9398,581.5408360987997
9509,601.9925165371168
9588,626.0612040357247
9699,636.7135570948129
9778,645.8705539098868
9889,666.4705672732133
9969,688.1686006369853
10079,699.2917882358182
10159,710.8916011492462
10269,721.287823782267
10349,729.9138510879976
10459,737.8427581906057
10539,746.9351655938887
10649,756.6899485511927
10729,768.3792957526895
10839,779.4975834651107
10920,790.9214459119357
11029,801.1038553197177
11110,809.2434575380299
11219,816.4369362346602
11319,826.3636606605938
11395,837.0721396913073
11490,846.2803625915946
11589,857.113120559478
11689,870.9357001269517
11789,883.9680616494801
11870,890.653733936168
11979,893.6903271787792
12079,904.2322100714939
12156,920.802289583287
12251,933.0818503752869
12349,944.6326644245976
12449,953.3740617831133
12549,959.90650125838
12631,968.773959330943
12739,981.1305819728726
12822,995.4484955121496
12929,981.4570925855811
13029,962.6655827523999
13107,992.6052250606919
13202,990.7891489788193
13299,981.9274816811067
13399,976.7598832936146
13499,978.4276264504779
13599,989.2612753067998
13677,1001.6490790440769
13773,1012.4693645738214
13869,1020.7693267110627
13969,1025.6513953540168
14069,1030.1891356154927
14169,1040.3973807879909
14248,1046.201964409007
14342,1047.5739326042897
14439,1010.9980623176464
14539,535.9447203723914
14639,45.36497472104056
14739,1.1510724069578382
14818,0.9011781999599094
14929,0.47399719370141813
15008,0.6312390030958367
15119,0.49582396044455274
15198,0.4539522038352741
15309,0.8913784271364613
15388,0.673556203924363
15499,0.7292367313303185
15578,0.7016191897369646
15689,0.6388115548230466
15769,0.7488362769772149
15879,0.7898171451479983
15959,0.6495022160849901
16069,0.7025100781754599
16149,0.8842513196284989
16259,0.8245617942493145
16339,0.7987260295329511
16449,0.7604178266776537
16529,0.7359183946190332
16639,0.7630904919931396
16720,0.8022895832869323
16829,0.8575246664736402
16910,0.7488362769772149
17019,0.6971647475444881
17100,0.7973896968752082
17209,0.80273502750618
17309,0.793826143121227
17385,0.8388160092652391
17480,0.8218891289338287
17578,0.8129802445488757
17679,0.7804628165437977
17779,0.8040713601639229
17860,0.8325797901957721
17969,0.7653177130893778
18069,0.7314639524265568
18146,0.8650972182008502
18241,0.970667498162542
18339,0.8985055346444236
18439,0.7973896968752082
18540,0.7270095102340803
18621,0.896723757767433
18729,1.1452816321076187
18829,1.1194458673912553
18906,0.7915989220249888
19001,0.6067395710372163
19099,0.882914986970756
19199,1.221452593598966
19299,1.1559722933695622
19399,0.8348070112920104
19477,0.6682108732933912
19572,0.8196619078375904
19669,0.972003830820285
19769,1.0802467760974626
19869,1.0708924474932622
19969,0.5702131450589094
20047,0.4388071003808542
20142,0.03167108398850689
20239,1.7172320096215947
20339,1.6317067195260468
20439,0.6815741998708206
20539,0.08690616717521485
20618,1.0441657943384035
20713,1.2370431412726335
20809,1.2054166017060508
20909,0.904296309494643
21008,0.7087462972449269
21109,0.7920443662442365
21188,0.9604222811198462
21299,0.992048820686429
21378,0.9336956279649875
21489,0.7987260295329511
21568,0.8535156685004115
21679,0.9029599768369
