time_ms,force_N
98,59.748368560547014
199,67.47326221073966
298,75.88814895654693
377,86.28927147597943
472,98.62584912804296
568,111.06487895053343
668,121.4918372346823
768,129.57486803715005
868,137.55010133855987
947,149.48488830486204
1042,164.14490300452127
1137,174.36294794984298
1238,184.72932582017418
1338,197.80979531838125
1438,212.99454330831423
1517,230.65328849194862
1612,247.77705516826657
1707,262.0000890888439
1808,271.2742377335798
1908,278.1100247221542
2007,287.07058063653983
2087,299.1292010957928
2182,309.65415710817615
2279,320.38000846344016
2378,334.3509209559233
2478,353.2796276086327
2578,371.18648522238806
2657,386.50575736653377
2768,398.9746319517139
2847,408.6251809617141
2942,414.75493886278093
3038,417.70467048263885
3138,419.36706830887107
3238,421.37423996080094
3337,423.98008864339965
3417,421.51143678032923
3512,410.9009554778503
3608,377.85523062874455
3708,299.0102674892537
3808,190.16107262967995
3908,100.87088799305108
3987,77.06233991848372
4098,82.06200583531928
4177,87.38729147642488
4288,91.73571794472038
4367,95.828904875387
4478,108.20379073030581
4557,124.1667297712644
4668,128.5467827791265
4747,127.62515868950311
4858,125.6215505913272
4937,126.19750996681441
5048,126.59350987772557
5127,128.7191696919753
5238,137.86948484376043
5317,148.10534755785207
5428,155.47076772311186
5507,172.2248156974543
5618,204.77787924007217
5697,237.90155682754627
5808,249.93478696630214
5887,255.07654958907773
5998,263.75736653377584
6077,268.88799305107017
6187,272.9753892068866
6267,277.6699258335375
6362,284.92443038820466
6458,292.28806877658747
6558,300.42989821599593
6658,307.3360653912114
6758,311.1316955834206
6837,315.0155237310408
6932,321.50386422860197
7028,328.85859373259984
7128,335.6966079422704
7229,342.44954230606476
7328,347.10532528564113
7407,350.96420855698346
7518,355.4257778569679
7597,359.9764360008018
7708,362.66959175037306
7788,364.7569433617675
7898,368.6563620570614
7977,371.6395019933629
8088,376.37368315552686
8167,381.1942804962249
8278,383.2709414463574
8358,387.88618900198225
8468,395.6387001937683
8548,405.2135236864964
8658,410.70763268669685
8738,416.2681128755652
8848,423.1885342657966
8928,428.67150716051583
9038,434.3357758524689
9118,440.5323503864229
9228,450.0724292300497
9308,455.3228802423217
9418,455.82935031960625
9498,459.6254259560347
9608,465.40506470077287
9688,470.353504532395
9798,475.00260584868266
9878,480.280674402548
9988,483.3212766431324
10068,485.8331365954699
10178,487.59709570369057
10258,486.84429497316205
10368,485.15472504955574
10449,485.13601639234736
10563,486.70219826722206
10638,490.5976079645427
10748,495.6854718367893
10828,500.4290073275575
10938,505.56408828704434
11018,511.2733468451414
11128,516.1594244860688
11208,521.760885543108
11318,529.8688612218535
11398,535.3821243234817
11508,541.9862803180473
11588,550.7989487516427
11697,553.013697409742
11778,551.0573063988063
11888,552.57671663066
11968,560.4303436602153
12078,569.1570413594958
12158,574.1682888260318
12268,577.6627987260297
12348,582.1185772511639
12458,588.090647898617
12538,594.2698501080204
12648,600.5457137130004
12728,607.5498786164503
12838,614.8052740595559
12918,618.7514643978709
13028,621.1069734292524
13108,623.4651551259494
13218,627.2394039956347
13298,633.1290674625271
13408,637.7060068152966
13488,640.8557428895967
13598,645.1903605870956
13678,649.6336666740908
13788,656.1825875854697
13868,664.5854473373573
13968,671.0194436401703
14068,674.3157308626028
14168,676.7006392124547
14248,678.9020245439766
14358,683.3488941847259
14438,689.3044833960669
14548,692.2381790240319
14628,693.3477805741777
14738,695.425777856968
14818,698.2498942069981
14928,701.1020735428407
15009,704.7034900554579
15118,706.8768124011672
15218,708.1922091806055
15294,709.329873716564
15389,710.6555157130449
15488,712.8782823670907
15588,717.1451925432639
15688,724.2527005055792
15769,730.4345753802982
15878,733.8239604445534
15959,737.6663622797836
16068,743.1368627363639
16149,744.1996926434888
16258,734.9099534510792
16339,738.0472170872404
16448,742.7658077017306
16548,742.3657987928462
16624,743.4473373571795
16719,746.6897258290832
16818,749.8278803536828
16918,752.7557852067976
17018,757.0739214681843
17099,761.6027528452751
17207,764.0103788503086
17289,765.5306799706008
17398,767.6011047016639
17479,769.4381166618411
17588,771.9726942693602
17670,775.3874696541127
17778,778.1746141339452
17878,781.3729036281433
17954,784.2562640593333
18049,786.903539054322
18148,788.9775273391391
18248,791.1847034455111
18348,795.2288915120605
18429,800.620548341834
18538,806.0424953785164
18619,810.4795652464421
18729,813.6279649880845
18809,816.7701285106574
18918,820.3737722443708
18999,826.0438317111741
19108,834.9914697432015
19189,848.831867079445
19298,860.2851288447405
19379,866.0505133744628
19488,871.3691173522797
19569,880.5131962849953
19678,890.317423550636
19759,897.5781643243726
19868,904.8184146640239
19949,910.7085235751355
20058,915.371879106439
20158,918.7951179313571
20234,923.2566872313415
20338,927.441190226954
20438,929.7214191852827
20519,932.691641239226
20628,936.4788079912694
20709,939.7612864429053
20804,943.4099200427628
20899,946.0309138288159
20998,947.7195928639837
21098,949.8305530189983
21198,951.7704625938218
21279,952.9290630080849
21388,955.3678701084658
21470,958.5634869373484
21579,961.7390587763648
21660,965.3244392970892
21768,970.5682086460724
21868,975.220873516114
21945,976.4030824739973
22040,976.5866054923273
22138,977.75144212566
22238,980.1292233680039
22338,983.8094835074279
22438,987.432281342569
22515,991.5660036971872
22610,995.486803715005
22708,999.3091605603689
22808,1002.8286153366446
22909,1006.1796921980447
22990,1008.6118176351367
23099,1009.9165237533131
23180,1011.024343526582
23288,1012.5473173121896
23370,1015.3928149847436
23478,1018.8026904830843
23560,1022.6758279694427
23668,1026.565001447694
23750,1030.258179469476
23858,1032.3758212877794
23940,1033.8515779861468
24048,1035.9776832446157
24148,1038.4111450143657
24225,1040.6561838793739
24320,1043.2584690082185
24418,1046.9565469164124
24519,1050.520546114613
24618,1053.8244058887726
24700,1056.7091026526205
24808,1060.4347981024077
24908,1064.0624958239605
24985,1067.7227109735184
25080,1070.4987193478698
25178,1072.231497360743
25277,1074.3999198200406
25378,1077.258780819172
25478,1079.7381233435044
25555,1081.518118443618
25650,1083.7667208623802
25748,1087.4171362391146
25848,1091.3312545936437
25948,1089.2412303169338
26031,828.0959932292479
26138,175.6560725183189
26238,2.1573308982382677
26316,0.6829105325285635
26411,0.37555402124768866
26508,0.6343571126305703
26608,0.6201028976146457
26708,0.6143121227644263
26808,0.5947125771175299
26886,0.5461591572195366
26981,0.6691017617318865
27078,0.7011737455177169
27178,0.7225550680416039
27278,0.7007283012984693
27378,0.7011737455177169
27456,0.7630904919931396
27551,0.7310185082073092
27648,0.6655382079779054
27748,0.7292367313303185
27848,0.7831354818592836
27948,0.8107530234526376
28026,0.822780017372324
28121,0.7056281877101934
28218,0.7221096238223562
28318,0.7760083743513213
28418,0.8241163500300669
28520,0.8138711329873711
28596,0.8392614534844868
28691,0.7702175995011019
28788,0.7991714737521988
28888,0.8334706786342675
28988,0.835252455511258
29088,0.8414886745807251
29166,0.816543798302857
29261,0.7871444798325123
29358,0.8067440254794087
29458,0.869106216174079
29558,0.8183255751798475
29658,0.7755629301320737
29736,0.8085258023563994
29831,0.8401523419229822
29928,0.8472794494309445
30028,0.8334706786342675
30128,0.7844718145170265
30232,0.8267890153455528
30307,0.8646517739816025
30411,0.8241163500300669
30509,0.7996169179714464
30608,0.78001737232455
30687,0.815207465645114
30782,0.8539611127196591
30878,0.8267890153455528
30978,0.7884808124902554
31078,0.7822445934207883
31178,0.78001737232455
31257,0.8116439118911328
31352,0.8236709058108193
31448,0.56442237020869
31548,0.7733357090358354
31649,1.0076393683600966
31748,0.8673244392970885
31827,0.8267890153455528
31922,0.41831666629546255
32018,0.7443818347847385
32118,0.9083053074678717
32218,0.7488362769772149
32317,1.2129891534332609
32401,0.9038508652753953
32508,0.6668745406356483
32587,0.788926256709503
32682,1.0272389140069929
32778,0.5537317089467465
32878,0.8192164636183428
32979,1.1867079444976498
33078,0.8624245528853643
33157,0.8789059889975273
33268,0.8423795630192203
33347,0.8178801309605999
33458,0.8254526826878098
33537,0.8793514332167749
33648,0.8927147597942042
33727,0.876678767901289
33838,0.8348070112920104
33917,0.855297445377402
34028,0.7768992627898166
34107,0.800062362190694
34218,0.7697721552818543
34297,0.9158778591950817
34408,0.8855876522862419
34487,0.7728902648165877
34598,0.7639813804316349
34677,0.8539611127196591
34788,0.8062985812601611
34869,0.78758992405176
34978,0.8183255751798475
35057,0.7639813804316349
35168,0.8125348003296281
35248,0.8236709058108193
35358,0.8214436847145811
35438,0.7960533642174653
35548,0.7831354818592836
35628,0.8080803581371517
35738,0.8232254615915716
35818,0.8218891289338287
35928,0.816543798302857
36008,0.8098621350141423
36118,0.8098621350141423
36198,0.8285707922225434
36308,0.8312434575380292
