time_ms,force_N
79,78.43297178110872
190,102.84910577072988
269,127.61313169558342
364,148.56415510367714
469,163.2375331299138
570,176.10552573553977
649,193.49032272433686
759,212.12681796921981
839,231.50364150649236
950,259.3911222967104
1029,289.06127085235755
1139,311.88761442348385
1219,324.3832156618188
1330,322.91057707298603
1409,311.8853872023876
1520,299.58711775317937
1599,285.2424775607475
1709,236.4899440967505
1789,131.98605759593755
1899,48.9329829172142
1979,34.313949085725746
2089,38.654803002294045
2170,45.18501525646452
2280,48.174836856054704
2360,47.699102429898225
2470,50.210071493797194
2549,50.671551704937755
2661,50.07866544911914
2739,50.262633911668416
2850,52.36735784761354
2929,63.07316421301143
3040,77.34697877458296
3120,73.05245105681642
3230,69.10091538787056
3309,79.95683645515491
3420,83.8161651707165
3500,65.04514577162075
3610,47.082607630459485
3690,44.989910688434044
3800,46.936056482327004
3880,47.717811087106625
3990,52.15710817612865
4070,66.02779571928106
4180,72.42571104033499
4260,81.61522528341389
4370,96.36343793848417
4469,108.18597296153591
4545,119.55638210205127
4640,135.32911646139112
4739,149.47107953406535
4839,155.84850442103388
4940,158.29132051938797
5020,176.3478473908105
5129,197.97728234481838
5230,210.08712888928486
5305,219.72075101895365
5400,234.87788146729326
5499,247.77527339138956
5600,257.9795095659146
5700,272.5397447604624
5799,292.83061983563107
5875,310.0229849217132
5970,318.4659346533331
6070,329.35303681596474
6170,343.11815407915543
6270,349.57575892558856
6350,353.7219537183456
6459,357.9158110425622
6541,363.35824851332995
6650,369.4697432014076
6730,380.96042228111986
6840,391.3686719080603
6920,399.426312390031
7029,411.5918394619034
7129,422.87004164903453
7206,430.26753379808014
7301,443.1680438317112
7400,454.36873872469323
7499,462.66558275239987
7599,472.16868972582915
7681,480.99071248802875
7790,491.70854584734633
7889,502.60812044811695
7966,510.1134100982205
8061,515.0988218000401
8160,521.9916256486782
8260,527.3169112897838
8360,531.033252410967
8460,532.2243702532352
8536,531.2087574333505
8631,533.8667230896012
8729,539.0165037083232
8830,537.6035546448696
8929,500.52655961157274
9030,224.04735072050605
9106,13.643555535758034
9201,0.5577407069199753
9299,0.5684313681819189
9400,0.5595224837969659
9499,0.5884763580480629
9600,0.618321120737655
9676,0.5978306866522634
9772,0.6691017617318865
9870,0.6388115548230466
9969,0.6258936724648649
10070,0.7020646339562122
10152,0.7230005122608515
10260,0.6463841065502567
10342,0.5969397982137681
10449,0.6584111004699431
10532,0.7002828570792217
10640,0.7559633844851773
10722,0.7359183946190332
10830,0.5880309138288152
10930,0.6927103053520117
11007,0.7528452749504437
11102,0.713646183656651
11200,0.6993919686407264
11299,0.7038464108332029
11400,0.7225550680416039
11499,0.727454954453328
11577,0.6869195305017923
11672,0.6824650883093158
11769,0.713646183656651
11869,0.6971647475444881
11970,0.7154279605336415
12070,0.7519543865119485
12147,0.7310185082073092
12242,0.7051827434909458
12340,0.6544021024967143
12440,0.4864696318403522
12540,0.8512884474041732
12640,0.8468340052116968
12717,0.598276130871511
12813,0.7448272790039862
12909,0.6054032383794733
13010,0.5310140537651167
13109,0.653511214058219
13210,0.6717744270473724
13288,0.5292322768881261
13383,0.7764538185705689
13479,1.0851466625091868
13580,0.8446067841154585
13680,0.7301276197688139
13779,0.7292367313303185
13858,0.7296821755495663
13970,0.7506180538542055
14048,0.7515089422927008
14143,0.7314639524265568
14240,0.7501726096349579
14339,0.775117485912826
14439,0.6766743134590965
14539,0.627230005122608
14618,0.6731107597051154
14730,0.5809038063208529
14808,0.5902581349250534
14920,0.8708879930510696
14999,0.6419296643577802
15110,0.782690037640036
15188,0.8134256887681234
15300,0.7118644067796605
15379,0.7038464108332029
15489,0.7007283012984693
15569,0.7247822891378422
15680,0.7176551816298798
15759,0.7060736319294411
15870,0.7100826299026698
15949,0.7087462972449269
16060,0.7025100781754599
16139,0.7243368449185945
16250,0.741263725250005
16329,0.7377001714960238
16440,0.6971647475444881
16519,0.699837412859974
16630,0.7096371856834222
16709,0.7132007394374034
16820,0.7216641796031086
16899,0.741263725250005
17010,0.7430455021269956
17090,0.7038464108332029
17199,0.7127552952181557
17279,0.7109735183411652
17390,0.7154279605336415
17470,0.7096371856834222
17580,0.7056281877101934
17660,0.7181006258491275
17770,0.7296821755495663
17850,0.733691173522795
17960,0.7194369585068704
18040,0.7172097374106322
18150,0.7377001714960238
18230,0.7501726096349579
18340,0.7403728368115097
18420,0.7385910599345191
18529,0.6642018753201624
18610,0.5403683823693172
18719,0.7038464108332029
18800,0.7385910599345191
18910,0.7394819483730144
18990,0.7452727232232338
19099,0.741263725250005
19180,0.7332457293035474
