time_ms,force_N
80,61.94262678456091
189,72.05421056148245
270,83.89010891111161
379,95.29570814494755
480,105.45629078598634
555,118.22584021915856
650,134.40571059489076
749,150.88269226486113
850,167.80689993095615
949,182.24864696318403
1030,189.01806276309048
1139,199.45972070647454
1220,216.97369651885344
1330,236.23915900131408
1410,250.9486180093098
1519,257.3126795697009
1600,255.13312100492217
1710,253.08229581950602
1790,256.5768057195038
1900,255.98570124056215
1980,249.79714470255462
2090,237.8570124056215
2170,189.92365086082097
2280,102.02236129980625
2360,51.68627363638389
2469,51.77491703601417
2550,63.85358248513331
2660,70.00694892982027
2740,65.45629078598633
2850,62.857123766676324
2930,69.70003786275865
3040,78.66549366355599
3120,75.69972605180517
3230,61.833938395064486
3310,51.50275061805386
3420,48.37439586627765
3520,64.1377758970133
3595,91.48983273569569
3690,104.36450700461036
3789,108.74723267778793
3889,112.64932403839731
3989,120.93057751843025
4070,127.39709124924832
4180,128.81182208957884
4260,134.19501547918662
4370,146.18949197086795
4450,151.2190026503931
4559,151.9865030401568
4640,160.48646963184035
4749,168.61716296576762
4830,169.96596806164948
4940,174.70593999866367
5020,184.8745406356489
5130,194.1143900755028
5210,199.9296643577808
5320,207.14274260005791
5400,216.2320318938061
5510,220.47800619167467
5590,226.29684402770664
5699,234.69925833537496
5780,239.60538096616852
5890,248.15479186618856
5970,258.4850887547607
6080,268.119601772868
6160,277.68061649479944
6270,281.01075747789486
6350,285.31775763380034
6460,293.3437715762044
6540,302.88385041983116
6650,313.4560235194548
6730,317.99777277890377
6840,321.5212365531526
6920,327.1623421457048
7030,329.8407982360409
7110,332.25109690638993
7220,333.1998930933874
7300,337.3264883404976
7410,342.9154769593978
7490,350.5071827880354
7600,355.9625381411613
7680,359.1545914162899
7789,364.0771954831956
7870,368.31737900621397
7980,374.68678589723606
8060,381.73415888995305
8170,387.40555468941403
8250,392.3624579612018
8360,397.99910911156155
8440,404.4682955076951
8550,408.2242811643912
8630,409.02296264950223
8740,410.8942738145616
8820,415.67299939865035
8929,420.3884719036059
9010,426.1298024454888
9120,430.394930844785
9219,433.08095948684826
9295,436.6498585714604
9390,439.8321120737656
9490,443.9636072072875
9589,451.1223412548164
9690,458.2120314483619
9770,463.8192832802513
9880,470.396712621662
9960,472.1584445087865
10070,474.08142720327857
10150,481.0370386868305
10260,485.8313548185929
10340,489.3062651729438
10449,498.4115904585849
10530,508.37617764315473
10640,513.8529143188046
10720,436.8209091516515
10829,131.2207844272701
10910,3.625069600659257
11019,0.5795674736631099
11100,0.5617497048932042
11210,0.6356934452883132
11290,0.598276130871511
11399,0.644602329673266
11479,0.6174302322991597
11589,0.6900376400365258
11670,0.6566293235929525
11779,0.7167642931913846
11860,0.7261186217955851
11969,0.7973896968752082
12050,0.7096371856834222
12160,0.7002828570792217
12239,0.7158734047528892
12350,0.7809082607630453
12429,0.6904830842557734
12540,0.7377001714960238
12619,0.7345820619612903
12729,0.7069645203679363
12810,0.7403728368115097
12920,0.7755629301320737
13000,0.8005078064099417
13110,0.7791264838860548
13190,0.7323548408650521
13300,0.7546270518274343
13380,0.7702175995011019
13490,0.7924898104634841
13570,0.7501726096349579
13680,0.7301276197688139
13760,0.7492817211964626
13869,0.7862535913940171
13950,0.8129802445488757
14060,0.7880353682710077
14139,0.6731107597051154
14250,0.7123098509989081
14330,0.7234459564800992
14440,0.4650883093164652
14519,0.8913784271364613
14630,0.7991714737521988
14710,0.5283413884496307
14819,0.9016236441791571
14900,0.6686563175126389
15009,0.7038464108332029
15090,0.944386289226931
15200,0.5942671328982823
15279,0.9247867435800347
15389,1.045947571215394
15470,0.820107352056838
15579,0.7742265974743306
15660,0.7755629301320737
15770,0.7907080335864936
15850,0.7319093966458045
15960,0.7679903784048636
16040,0.78001737232455
16150,0.7466090558809767
16230,0.570658589278157
16339,0.8272344595648005
16420,1.0014031492906295
16530,0.7764538185705689
16610,0.7002828570792217
16720,0.7768992627898166
16800,0.8223345731530763
16910,0.7497271654157103
16990,0.7372547272767762
17100,0.7532907191696914
17180,0.7648722688701302
17290,0.8013986948484371
17370,0.7982805853137035
17479,0.7550724960466819
17560,0.7296821755495663
17669,0.6887013073787829
17769,0.6650927637586578
17850,0.6040669057217304
17949,0.5635314817701947
18050,0.7439363905654909
18130,0.8098621350141423
18240,0.7149825163143939
18320,0.7786810396668071
18430,0.7755629301320737
18510,0.7078554088064316
18620,0.7840263702977789
18700,0.7902625893672459
18809,0.7372547272767762
18890,0.7804628165437977
18999,0.7809082607630453
19080,0.7488362769772149
19189,0.768881266843359
19270,0.753736163388939
19380,0.7203278469453657
19460,0.7466090558809767
19570,0.7434909463462432
19650,0.8009532506291894
19760,0.8615336644468691
19840,0.8045168043831705
19950,0.7296821755495663
20030,0.739927392592262
20140,0.8250072384685622
20220,0.8731152141473079
20330,0.8339161228535151
20410,0.7234459564800992
20520,0.7822445934207883
20600,0.8178801309605999
20710,0.7791264838860548
20790,0.7684358226241114
20899,0.7483908327579673
21000,0.7203278469453657
