time_ms,force_N
100,79.88868348961002
177,84.63533708991292
271,57.15187420655249
370,38.769282166640686
470,21.01075747789483
570,8.047439809349875
652,7.332947281676652
759,7.656339784850442
860,8.006904385398338
937,8.821621862402282
1032,8.075948239381724
1130,6.905766275418161
1230,6.7534243524354665
1330,25.397937593264885
1412,84.59524711018064
1520,136.99641417403507
1620,153.57451168177465
1697,161.89140069934743
1792,189.79625381411614
1889,224.5061582663311
1989,248.11247466536005
2089,278.1523419229827
2172,301.02412080447226
2280,302.68518229804675
2362,323.89990868393505
2469,352.07915543776033
2570,359.0320942559968
2647,372.5829528497294
2742,400.9167687476336
2840,420.4445978752311
2940,434.6168511548142
3039,446.09683957326445
3122,457.88062094924163
3230,471.27958306421084
3330,481.37869440299346
3407,491.0510701797368
3502,505.45673623020565
3599,523.5560257466759
3700,541.7738034254661
3799,554.8809995768281
3882,561.7283681151029
3989,570.7789037617765
4090,581.045056682777
4167,589.252811866634
4262,596.6066504821935
4360,603.622842379563
4460,609.8595068932494
4560,614.675649791755
4642,620.7866990356133
4749,627.9832958417783
4832,633.7611528096395
4939,636.889953005635
5039,638.791108933384
5117,639.334550880866
5212,640.7359183946191
5310,643.0370832312525
5409,644.8451413171787
5509,648.614044856233
5592,652.3081137664537
5700,654.2743045502128
5800,658.456580324729
5877,664.4304327490592
5972,672.6960956814183
6070,679.8984832624336
6170,683.2335241319407
6269,685.9868148511104
6352,688.743669124034
6459,692.5384084278047
6542,695.4369139624491
6637,699.0463484710128
6732,704.7529343637943
6830,705.8527361411168
6930,540.9924942649058
7030,118.048553419898
7130,1.7880576404819701
7207,0.6717744270473724
7302,0.4895877413750857
7400,0.5399229381500695
7500,0.6561838793737048
7600,0.5849128042940817
7700,0.7002828570792217
7777,0.8241163500300669
7872,0.66464731953941
7969,0.7091917414641745
8070,0.7140916278758986
8169,0.6766743134590965
8270,0.7532907191696914
8347,0.7773447070090642
8442,0.6503931045234854
8540,0.6958284148867452
8639,0.7844718145170265
8740,0.7434909463462432
8840,0.6904830842557734
8917,0.7105280741219175
9013,0.7497271654157103
9110,0.7786810396668071
9209,0.7323548408650521
9310,0.7978351410944559
9409,0.7488362769772149
9487,0.7359183946190332
9582,0.7568542729236726
9680,0.7608632708969013
9780,0.7555179402659297
9879,0.7501726096349579
9980,0.7359183946190332
10057,0.7635359362123872
10152,0.8120893561103805
10250,0.719882402726118
10350,0.7123098509989081
10450,0.7519543865119485
10549,0.7555179402659297
10630,0.6900376400365258
10729,0.8864785407247372
10830,0.761308715116149
10929,0.6913739726942688
11007,0.32789148978819066
11102,0.7194369585068704
11199,0.8757878794627937
11300,0.7586360498006631
11400,1.032138800418717
11500,0.5207688367224208
11578,0.3096282767990372
11673,0.9483952872001598
11769,1.3212320987104385
11869,0.998285039755896
11970,0.7996169179714464
12070,0.7866990356132647
12148,0.7564088287044249
12243,0.762645047773892
12340,0.7978351410944559
12440,0.7773447070090642
12540,0.7702175995011019
12640,0.7608632708969013
12718,0.7528452749504437
12813,0.7051827434909458
12909,0.6388115548230466
13009,0.8797968774360225
13110,0.891823871355709
13209,0.7394819483730144
13288,0.7719993763780925
13383,0.7969442526559606
13480,0.759972382458406
13580,0.7439363905654909
13680,0.7644268246508825
13780,0.7586360498006631
13858,0.8125348003296281
13953,0.8156529098643617
14050,0.7430455021269956
14150,0.7323548408650521
14249,0.815207465645114
14350,0.7742265974743306
14428,0.7234459564800992
14523,0.7332457293035474
14620,0.7283458428918232
14720,0.7907080335864936
14819,0.7982805853137035
14920,0.7225550680416039
14999,0.7216641796031086
15110,0.796498808436713
15188,0.842825007238468
15299,0.8241163500300669
15378,0.7630904919931396
15473,0.7176551816298798
15570,0.7470545001002243
15670,0.7564088287044249
15770,0.7564088287044249
15870,0.7728902648165877
15948,0.7817991492015407
16060,0.8486157820886874
16138,0.7595269382391584
16233,0.7933806989019794
16330,0.7452727232232338
16430,0.7564088287044249
16530,0.8606427760083738
16630,0.8548520011581544
16708,0.7403728368115097
16819,0.7123098509989081
16898,0.7853627029555218
17010,1.0593108977928234
17088,1.4940644557785245
17200,1.6922871333437266
