time_ms,force_N
99,81.27490589990869
182,104.59702888705763
290,127.58952315196329
372,145.05761820975968
480,154.26985010802022
579,161.52524555112586
657,168.6666072741041
752,166.6545357357625
850,159.58399964364463
949,138.67395710372168
1050,102.27225550680417
1132,108.24120804472261
1240,129.96374084055324
1339,138.58843181362613
1417,138.95369607340922
1512,135.44715917949176
1609,135.63602752845276
1710,143.62417871222075
1809,151.46132430566382
1892,154.0070380186641
2000,150.58469008218447
2100,140.55952248379697
2177,129.11962404507895
2280,121.9332724559567
2380,117.55767389028709
2480,113.57406623755541
2557,110.30806922203168
2652,112.77315753134815
2750,127.95746007706185
2850,145.54894318358984
2949,154.13265328849195
3049,156.39951892024322
3127,166.4910577072986
3222,178.53987839372815
3319,181.12612753067998
3419,187.58818681930555
3519,202.60678411545913
3620,217.49397536693468
3697,222.59297534466248
3792,227.59531392681353
3890,240.458852090247
3989,254.07162743045504
4090,264.2896723757768
4172,272.13572685360475
4280,280.034343749304
4380,288.0812935700127
4457,296.8302634802557
4552,308.6692799394196
4650,321.7003051292902
4750,329.0140537651173
4850,333.3562440143433
4950,340.548831822535
5027,347.6113499187064
5122,354.1304260673957
5220,359.57954520145216
5320,362.9119134056438
5420,367.9334060892225
5502,375.503285151117
5610,382.83306977883694
5710,389.94592307178334
5787,396.2543041047685
5882,401.55954475600794
5980,405.2687587696831
6080,412.5388538720239
6180,422.0517606182766
6262,428.5690549900889
6370,436.27969442526563
6470,444.0990222499388
6547,449.9958128243391
6642,457.7117975901468
6739,466.36989687966326
6839,473.60925633087606
6940,480.3016102808527
7022,490.41586672308966
7130,496.9527606405489
7212,499.39824940421846
7319,502.09185059800893
7420,508.8741842802736
7497,518.0596895253792
7592,526.1106483440612
7690,532.765584979621
7789,542.3350631417181
7890,532.7820664157332
7972,296.0119824494978
8080,28.384195639101094
8180,0.7252277333570898
8257,0.6009487961869969
8352,0.5653132586471853
8449,0.6223301187108838
8550,0.6637564311009148
8650,0.5960489097752728
8732,0.6771197576783441
8840,0.7238914006993469
8922,0.5666495913049282
9030,0.6290117819995985
9112,0.7323548408650521
9219,0.5866945811710722
9320,0.604512349940978
9398,0.8544065569389068
9492,0.7181006258491275
9589,0.6423751085770278
9689,0.6882558631595352
9789,0.7350275061805379
9890,0.7831354818592836
9967,0.6454932181117614
10062,0.6757834250206012
10159,0.7051827434909458
10259,0.7114189625604128
10361,0.727454954453328
10442,0.7310185082073092
10550,0.7381456157152715
10632,0.7007283012984693
10740,0.7265640660148327
10839,0.7519543865119485
10917,0.7586360498006631
11012,0.7065190761486887
11110,0.7270095102340803
11209,0.7461636116617291
11310,0.7385910599345191
11410,0.7506180538542055
11487,0.759972382458406
11582,0.7439363905654909
11680,0.7390365041537668
11780,0.7417091694692526
11879,0.761308715116149
11980,0.7702175995011019
12057,0.7408182810307573
12152,0.7114189625604128
12249,0.759972382458406
12350,0.7858081471747694
12450,0.7488362769772149
12550,0.7439363905654909
12627,0.7457181674424814
12722,0.7528452749504437
12820,0.7657631573086254
12920,0.7292367313303185
13020,0.6201028976146457
13120,0.5149780618722014
13197,0.5768948083476241
13292,1.1230094211452366
13389,0.753736163388939
13490,0.5158689503106967
13589,0.49136951825207625
13690,0.8909329829172136
13767,0.8521793358426685
13863,0.6392569990422944
13960,0.38758101516737503
14060,1.1452816321076187
14160,1.0593108977928234
14260,0.8094166907948946
14337,0.7768992627898166
14432,0.762645047773892
14529,0.7532907191696914
14630,0.7572997171429202
14730,0.7359183946190332
14830,0.6013942404062446
14907,0.4962694046638004
15002,0.9893761553709431
15099,0.8650972182008502
15199,0.759972382458406
15300,0.6944920822290023
15399,0.7363638388382809
15477,0.7319093966458045
15572,0.7403728368115097
15671,0.7760083743513213
15770,0.822780017372324
15870,0.8160983540836093
15970,0.7016191897369646
16047,0.6343571126305703
16142,0.7047372992716981
16240,0.8971692019866806
16340,1.1176640905142647
16440,0.7541816076081866
16539,0.5973852424330157
16617,0.7047372992716981
16713,0.9884852669324479
16809,1.0731196685895004
16910,0.7238914006993469
17010,0.5123053965567156
17110,0.7987260295329511
17187,1.0089757010178395
17283,0.9261230762377776
17380,0.7421546136885002
17480,0.6365843337268084
17580,0.7590814940199108
17680,0.9056326421523859
17758,1.2749058999086833
17853,1.0918283257979013
17960,0.5492772667542701
18060,0.7212187353838609
18138,0.7969442526559606
