time_ms,force_N
107,65.12666206374307
190,69.19534956235107
297,71.13882269092854
397,75.93848415332191
475,84.71239893984277
570,95.7794605670505
670,105.66564956903272
767,108.02338582151052
868,105.39481948373016
967,100.10962382235685
1045,94.21461502483352
1140,81.25218824472707
1237,47.89108888839396
1337,17.317579456112608
1437,9.593576694358449
1537,14.85694558898862
1615,20.78803536827101
1710,24.379206663845522
1807,26.19706452259516
1907,29.277311298692627
2007,32.50856366511504
2107,30.493819461457942
2185,24.306599256108154
2280,21.195616828882603
2377,23.064700772845722
2477,27.979286843804985
2577,46.99084612129447
2677,71.8640058798637
2755,88.53208311989133
2850,100.46464286509723
2947,110.89382837034233
3047,120.11363282033007
3147,125.83714559344305
3247,132.1277088576583
3325,139.46996592351724
3420,143.86605492327223
3517,146.52357513530367
3617,150.74059555892114
3717,156.58393282701175
3817,163.85803692732577
3895,175.12109401100247
3990,183.65135080959487
4087,186.21755495668054
4187,187.97215973629702
4287,194.5126172075102
4387,200.9243412993608
4465,203.26470522728792
4560,207.1556604824161
4657,218.00935432860422
4757,233.0484420588432
4857,243.65268714225263
4957,245.72578453863116
5035,246.97169201986682
5130,252.41145682531905
5227,256.4698991068843
5327,258.8236263613889
5427,263.03485601015615
5527,272.31123187598837
5606,281.86333771353486
5701,290.5450455466714
5797,295.0939219136284
5897,294.9028263435711
5997,297.54030156573646
6097,302.80411590458584
6176,304.6473640838326
6271,309.0839885075392
6367,317.56168288826035
6467,323.2869774382503
6567,327.84609902225
6668,332.84487405064704
6746,339.7443595625738
6841,346.3102073542841
6937,350.39760351010045
7037,352.28138711329876
7137,358.294884073142
7237,365.69727610859934
7316,368.88264772043925
7411,373.9580391545469
7507,380.836588788169
7607,385.2268870130738
7697,391.808770796677
7807,400.23568453640394
7886,409.0002449943206
7981,421.4196752711642
8077,429.63411211831
8177,436.0703356422192
8277,447.12136127753405
8377,458.90647898616896
8456,467.04162676228873
8567,472.78562996948716
8646,477.9563464665138
8757,483.3021225417048
8837,491.43905209470154
8947,502.1604490077731
9026,509.76017283235717
9136,514.6208601527875
9216,517.8694848437606
9327,521.4628833604313
9407,526.7645604579168
9517,533.1566850041204
9597,538.2601394240407
9707,545.8215550457695
9787,553.2640370609591
9897,557.5349562351056
9977,561.8571014944655
10087,569.6626205483419
10167,579.4013675137531
10277,585.8647631350365
10357,593.5945566716409
10467,602.7506625982762
10551,611.9811577095259
10657,621.8936279204438
10737,632.3593398516672
10847,640.2365754248425
10927,648.1182654402104
11037,654.3798748301745
11117,659.6637341588901
11227,665.4847992160182
11307,669.4657342034345
11417,672.9299538965234
11497,676.1237889485291
11606,679.4116127307959
11687,685.5427069645204
11797,693.197220428072
11877,698.109579277935
11987,699.8864562685138
12067,702.3925254460012
12177,707.2349495534422
12257,714.415064923495
12367,721.5751353036817
12448,727.283057529121
12557,731.4239069912471
12638,733.2938818236487
12747,735.7812423439276
12828,738.58620459253
12937,743.0704915476961
13018,746.9013118332258
13127,750.6002806298583
13208,754.9095080068599
13317,761.698077908194
13398,767.3485378293504
13507,771.9673489387293
13588,778.9412236352704
13697,786.1583108755207
13778,792.3655760707367
13887,796.1086438450747
13968,800.8855876522864
14077,805.5119713133923
14158,807.3258201741688
14267,809.4015902358628
14348,814.6061604935524
14457,820.2526114167355
14538,824.7627341366178
14647,829.4510345441993
14747,832.6127976124191
14823,836.0017372324552
14918,840.4396979888195
15018,844.0825408138267
15117,847.2385131071962
15217,849.2737477449388
15298,850.8809104879842
15407,854.143343949754
15506,860.9840308247401
15583,867.4549989977506
15678,872.63596071182
15777,877.6044455333082
15877,883.7894385175617
15977,890.9303547963208
16059,897.4316131762401
16167,904.2562640593333
16249,909.7668544956459
16356,914.5259805340877
16439,918.0570168600639
16547,921.9613354417694
16629,926.5614378939398
16737,929.6434664469143
16819,931.7259181718971
16927,934.6333325909264
17009,937.1955277400389
17117,940.9252321877995
17199,945.727120871289
17307,949.5846678099737
17389,952.9286175638657
17497,956.6636673422572
17579,961.4820374618589
17687,965.9342524332392
17787,970.6871422526116
17864,974.7380119824496
17959,975.0493774917037
18057,973.7932247934253
18157,976.4805897681464
18257,981.9920710928975
18339,985.1573977148713
18447,988.6438896189226
18529,992.2074433729038
18637,997.0961936791466
18737,1002.8700416490346
18814,1007.6144680282413
18909,1004.4148422013855
19006,1008.6559166128422
19107,1020.3305641551038
19207,1028.0287311521415
19307,1036.740729192187
19385,1044.8433595403017
19480,1050.1909173923696
19577,1055.044477605292
19677,1061.8967460299784
19777,1067.3578921579547
19877,1070.0546114612798
19955,1072.127263413439
20050,1074.044455333081
20147,1075.2164190739215
20248,1077.8547851845253
