time_ms,force_N
99,102.0771509387737
200,121.34484064233057
278,130.12053720572843
373,128.9040290429631
470,123.78275685427292
570,118.3095837323771
670,108.82384908349853
753,95.66186329316912
860,95.61464620592888
943,112.22837925120828
1050,121.10875520612932
1150,121.3853760662821
1228,126.30486202365309
1323,136.56344239292633
1420,142.50522283347067
1520,147.27771219848995
1620,156.4217911312056
1720,167.29419363460212
1798,176.21020512706298
1893,181.23615225283413
1990,182.4802779571928
2090,187.95924185393883
2190,198.27884808124904
2290,209.86485222388026
2368,219.3425688768124
2463,226.15296554488964
2560,230.51920978195506
2660,234.51439898438719
2760,239.76173188712445
2860,244.2228557428896
2938,248.21002694937528
3033,252.1406267400165
3131,256.3460656139335
3231,261.69540524287845
3330,265.3997193701419
3430,269.73166440232524
3508,275.1380208913339
3603,280.38891734782516
3700,285.98280585313705
3800,291.60609367691933
3900,296.4030824739972
3983,299.76529544087845
4079,302.9894206997929
4180,306.84117686362725
4280,311.7557629345865
4363,317.43205862045926
4460,322.26290117819997
4560,327.82917214191855
4660,333.456468963674
4760,338.1345241542128
4838,343.19477048486607
4933,348.545891890688
5030,353.7629345865164
5130,358.72874674268917
5230,363.5315263146173
5330,368.27238914006995
5408,372.51123633043056
5503,377.18706429987304
5600,383.1159268580592
5700,388.9053653756209
5800,393.7286353816344
5900,397.42804962248607
5978,401.54840865052677
6073,404.89369473707654
6170,407.8184814806566
6270,411.82391590013145
6370,415.224437069868
6470,407.9351878660995
6548,367.6910844339518
6643,280.985812601617
6740,223.66961402258403
6840,220.57734025256687
6940,223.18764337735809
7040,224.42107842045482
7118,225.04380943896302
7213,225.94850664825498
7310,226.99307334239072
7410,227.43361767522663
7510,227.02425443773805
7610,226.30798013318784
7688,225.26564066014834
7783,225.14492527673224
7880,225.5885877191029
7980,225.48836276977215
8080,225.59660571504935
8180,225.53869796654715
8258,226.58415554912136
8353,228.33965121717634
8449,229.02697164747545
8550,229.2715205238424
8650,229.83055301899822
8750,234.42441925209917
8828,247.90044321699816
8923,265.70262143923026
9020,280.9782400498898
9120,290.107173879151
9220,299.568409095971
9320,311.47246041114505
9398,319.75148667008176
9493,322.9742755963385
9590,324.7435800351901
9690,329.20203122563976
9790,335.20751018953655
9890,340.2241029867035
9968,342.2816098354084
10063,344.28566337780353
10160,348.1351923205417
10260,352.0978640949687
10360,357.0280407136017
10460,365.59482393817234
10538,370.6942693601194
10633,374.5397893048843
10731,382.160449007773
10840,386.373014989198
10918,391.22657520212033
11013,394.61284215684094
11110,398.1875320163033
11210,408.4634847101272
11310,418.8271899151429
11410,420.6775652018976
11488,421.8370565045992
11583,424.97432014076037
11680,428.5846455377626
11780,432.13750863048176
11880,434.6248691507606
11980,440.3840174614134
12058,446.01175972738815
12153,449.7009287511972
12250,454.1580436089891
12350,462.3172453729482
12450,467.61357713980277
12550,470.05104790752586
12628,473.58119334506347
12723,476.68905766275424
12820,481.66377870331195
12920,484.2228557428897
13020,487.11022517205294
13120,492.6511058152744
13198,495.5402570213146
13293,499.20938105525744
13390,504.03443283814795
13490,506.2959531392682
13590,510.4225483863784
13673,513.2640370609591
13780,517.485511926769
13880,523.0424285618834
13958,524.4348871912515
14053,526.3863783157755
14150,531.2804739526493
14250,534.8925811265285
14350,539.2467983696743
14450,547.2688033141051
14528,550.7731129869263
14623,555.4471591794918
14720,563.9021359050314
14820,567.7717098376356
14920,567.4416356711731
15020,568.0060134969599
15098,573.3794071137443
15193,576.1897146929776
15290,576.979932737923
15390,577.1892915209694
15490,577.9581282433908
15590,582.7871890242545
15668,589.4207443372904
15763,591.159313125014
15860,597.3705873182032
15960,603.1101360832091
16060,605.1222076215507
16160,574.6738680148779
16238,266.69774382502953
16333,17.029377046259384
16430,0.7608632708969013
16531,0.6441568854540184
16630,0.5114145081182203
16730,0.5858036927325769
16808,0.5666495913049282
16903,0.665983652197153
17000,0.8802423216552702
17100,0.6503931045234854
17188,0.645938662331009
17283,0.7488362769772149
17380,0.7492817211964626
17480,0.6878104189402876
17568,0.6699926501703818
17663,0.775117485912826
17762,0.7519543865119485
17860,0.7319093966458045
17960,0.7279003986725756
18060,0.6468295507695043
18138,0.7844718145170265
18233,0.8423795630192203
18330,0.7372547272767762
18430,0.7532907191696914
18530,0.7746720416935783
18630,0.7127552952181557
18708,0.627230005122608
18803,0.2664201875320157
18900,0.8312434575380292
19000,1.2806966747589028
19100,0.7225550680416039
19200,0.6895921958172782
19278,0.7523998307311961
19373,0.6468295507695043
19470,0.9475043987616645
19570,0.8668789950778408
19670,0.6940466380097546
19770,0.8441613398962109
19848,0.8624245528853643
19943,0.7911534778057412
20040,0.7568542729236726
20140,0.8120893561103805
20240,0.80273502750618
20340,0.7907080335864936
20418,0.7893717009287506
20513,0.7590814940199108
20610,0.8361433439497533
20710,0.9969487070981531
20810,0.632129891534332
20910,0.6160938996414168
20988,0.7907080335864936
21083,0.7684358226241114
21180,0.8080803581371517
21279,0.7813537049822931
21379,0.6178756765184074
21480,0.8178801309605999
21558,0.8036259159446753
21653,0.7581906055814155
21750,0.7835809260785312
21850,0.7408182810307573
21950,0.7434909463462432
22050,0.7817991492015407
22128,0.7653177130893778
22223,0.7581906055814155
22320,0.7657631573086254
22420,0.8232254615915716
22520,0.8111984676718852
22620,0.7768992627898166
22698,0.7715539321588448
22793,0.768881266843359
22890,0.773781153255083
22990,0.78001737232455
23090,0.7764538185705689
23190,0.7684358226241114
23268,0.761308715116149
23363,0.7519543865119485
23460,0.7853627029555218
23560,0.7920443662442365
23660,0.7581906055814155
