time_ms,force_N
100,67.97438695739326
178,71.8640058798637
273,64.91507605960044
369,53.56293013207422
469,32.19541637898395
569,9.84124368026014
669,5.16586115503686
748,6.832713423461547
859,7.724047306176084
939,7.055880977304617
1049,7.839862803180472
1129,10.21363504755117
1240,8.325397002160404
1319,4.138666785451791
1429,4.254482282456179
1509,5.8371455934430605
1619,15.649836299249428
1699,40.19915811042563
1809,70.62700728301299
1889,96.7554288514221
1999,112.22303392057731
2079,122.39341633443952
2189,132.80701129201097
2270,137.4485400565714
2379,121.90476402592485
2460,109.06037996391903
2569,126.19082830352569
2650,152.8560101561282
2760,173.413260874407
2840,201.16710839885076
2949,232.2052161518074
3030,256.40709147197043
3140,268.54455555803025
3220,288.92318314439075
3329,329.1583776921535
3410,358.58486825987217
3519,369.1908951201586
3600,380.73814561571527
3709,396.51533441724763
3809,416.9768146283882
3886,435.95273836833786
3981,449.4519254326377
4079,466.4095414151763
4179,486.8416223078466
4279,505.06296354039074
4361,519.1670638544289
4469,528.5378738947417
4551,535.1928105303015
4659,539.6695249337403
4741,529.884006325308
4849,470.88892848393067
4931,359.8209759682844
5040,322.11234103209426
5139,324.1542573331255
5216,325.29682175549567
5311,325.89950778413777
5420,326.4148867458073
5519,326.8180137642264
5597,327.412681796922
5692,327.4892982026326
5789,327.26256709503554
5889,326.5298113543732
5989,325.7226664290964
6072,325.43045502126995
6180,324.9400209358783
6279,324.7850063475801
6357,326.0077507294149
6452,327.87148934274705
6549,328.24432615425735
6650,328.1494465355576
6749,329.05993451969977
6849,335.7558520234304
6927,357.5732644379608
7029,397.01957727343597
7130,440.9212231898261
7229,464.2277556293013
7308,467.44430833648863
7403,475.6516180761265
7500,491.02345263814345
7599,507.7570101784005
7699,523.0767277667655
7799,538.3862001380878
7878,551.1829216686341
7989,560.1212053720574
8068,568.1547918661886
8179,575.5643110091539
8259,584.7533798080136
8370,599.6975879195529
8449,612.3161317624001
8559,619.2614980289094
8639,628.234526381434
8749,642.1069957014633
8829,656.4445087863874
8941,666.0830308024679
9019,673.7847613532597
9129,688.9454553553533
9209,696.2128777923785
9319,699.9256553598077
9399,708.5530189981961
9509,712.9544533285821
9590,722.42281565291
9700,743.8731820307803
9780,757.8779482839262
9889,770.5379184391636
9970,784.0161696251588
10079,806.1997371879107
10160,824.0673957103722
10270,832.8649190405133
10350,839.7269872380232
10445,850.7397046704828
10540,860.0405799683735
10639,867.6893026570749
10738,879.3537049822937
10839,888.2407626005034
10921,895.9634290295999
11030,903.2108064767591
11111,910.8777923784495
11219,917.2111182877126
11301,921.6869418027129
11409,928.6804160449009
11509,934.952716096127
11586,942.6678099734962
11681,947.7690371723202
11780,957.161673979376
11879,964.8772133009645
11979,968.4906568075014
12062,975.319762132787
12170,984.248691507606
12270,994.1509165014812
12347,1004.1319851221632
12442,1012.5976525089646
12538,1020.714091627876
12640,1027.8643622352392
12739,1036.1064166239785
12839,1044.1751932114303
12917,1053.2096928662108
13013,1065.1458161651708
13110,1075.3170894674715
13209,1079.1296465400121
13309,1081.0535201229427
13409,1086.2514087173436
13488,1091.7882803625916
13583,1094.792801621417
13689,1094.7500389763693
13789,1095.6462727454955
13868,1099.075302345264
13978,1101.3225684313684
14058,1102.5698122452618
14169,1106.4349317356734
14249,1111.9205772957082
14359,1118.6891022071763
14439,1121.3056415510368
14550,1120.440588877258
14629,1121.1595358471236
14739,1125.858526915967
14819,1135.0364596093455
14929,1137.1786008597076
15009,1134.2012516982563
15119,1134.2364417915767
15199,1135.4030602017863
15309,1133.746007706185
15390,1134.2355509031383
15499,1136.8258090380634
15580,1139.246352925455
15689,1140.7849172587364
15770,1142.5764939085504
15879,1145.7645381857058
15960,1151.2537472994945
16069,1159.226753379808
16169,1164.3930154346424
16245,1165.7534020802245
16340,1167.1904051315175
16440,1172.6925321276644
16539,1179.694024365799
16639,1179.078865899018
16721,1175.3193166885678
16830,1174.983451747255
16911,1065.0188645626852
17019,410.9735628855877
17101,17.712243034366022
17209,0.7893717009287506
17291,0.5198779482839255
17399,0.49404218356756213
17481,0.6775652018975917
17590,0.6316844473150843
